id,volume,rel_path,src,score,signals
lni56/GI-Proceedings.56-1,lni56,lni56/GI-Proceedings.56-1.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni56\GI-Proceedings.56-1.pdf,19.0,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni42/GI-Proceedings.42-10,lni42,lni42/GI-Proceedings.42-10.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni42\GI-Proceedings.42-10.pdf,6.0,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni191/305,lni191,lni191/305.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni191\305.pdf,1.0,"{""artifact_vocab"": 1}"
lni118/11,lni118,lni118/11.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni118\11.pdf,0.0,{}
lni55/GI-Proceedings.55-17,lni55,lni55/GI-Proceedings.55-17.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni55\GI-Proceedings.55-17.pdf,19.0,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni78/GI-Proceedings-78-9,lni78,lni78/GI-Proceedings-78-9.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni78\GI-Proceedings-78-9.pdf,2.0,"{""artifact_vocab"": 2}"
lni13/26_MetacToolsforMuliti,lni13,lni13/26_MetacToolsforMuliti.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni13\26_MetacToolsforMuliti.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 3}"
lni284/proceedings_31,lni284,lni284/proceedings_31.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni284\proceedings_31.pdf,1.0,"{""artifact_vocab"": 1}"
lni122/118-122,lni122,lni122/118-122.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni122\118-122.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni360/B8-2,lni360,lni360/B8-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni360\B8-2.pdf,12.0,"{""repo_url"": 1, ""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 1}"
lni361/BTW2025-50,lni361,lni361/BTW2025-50.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni361\BTW2025-50.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni144/257,lni144,lni144/257.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni144\257.pdf,19.0,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni28/GI-Proceedings.28-15,lni28,lni28/GI-Proceedings.28-15.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni28\GI-Proceedings.28-15.pdf,2.0,"{""artifact_vocab"": 2}"
lni306/BIOSIG_2020_paper_4_update,lni306,lni306/BIOSIG_2020_paper_4_update.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni306\BIOSIG_2020_paper_4_update.pdf,2.0,"{""artifact_vocab"": 1, ""prog_lang"": 1}"
lni176/603,lni176,lni176/603.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni176\603.pdf,0.0,{}
lni52/GI.-.Proceedings.52-53,lni52,lni52/GI.-.Proceedings.52-53.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni52\GI.-.Proceedings.52-53.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 1, ""prog_lang"": 1}"
lni220/1005,lni220,lni220/1005.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\1005.pdf,3.0,"{""artifact_vocab"": 3}"
lni158/195,lni158,lni158/195.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni158\195.pdf,1.0,"{""artifact_vocab"": 1}"
lni300/SE-2020-Komplettband,lni300,lni300/SE-2020-Komplettband.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni300\SE-2020-Komplettband.pdf,36.0,"{""repo_url"": 2, ""availability"": 2, ""license"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni352/KB_9th_Workshop_Enterprise_Architecture_Management,lni352,lni352/KB_9th_Workshop_Enterprise_Architecture_Management.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni352\KB_9th_Workshop_Enterprise_Architecture_Management.pdf,18.0,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni154/468,lni154,lni154/468.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\468.pdf,0.0,{}
lni192/149,lni192,lni192/149.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni192\149.pdf,1.0,"{""artifact_vocab"": 1}"
Modellierung_2022_WS/paper12(1),Modellierung_2022_WS,Modellierung_2022_WS/paper12(1).pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\Modellierung_2022_WS\paper12(1).pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni331/B1-7,lni331,lni331/B1-7.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni331\B1-7.pdf,20.0,"{""repo_url"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni225/97,lni225,lni225/97.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni225\97.pdf,11.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni295/paper11_03,lni295,lni295/paper11_03.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni295\paper11_03.pdf,5.0,"{""source_vocab"": 2, ""artifact_vocab"": 1}"
lni142/gi-proc-142-042,lni142,lni142/gi-proc-142-042.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni142\gi-proc-142-042.pdf,1.0,"{""artifact_vocab"": 1}"
lni163/84,lni163,lni163/84.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni163\84.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni194/287,lni194,lni194/287.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni194\287.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni314/N1-7,lni314,lni314/N1-7.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni314\N1-7.pdf,9.0,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni166/45,lni166,lni166/45.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni166\45.pdf,11.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni160/377,lni160,lni160/377.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni160\377.pdf,2.0,"{""source_vocab"": 1}"
lni123/39,lni123,lni123/39.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni123\39.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni326/industrial_07,lni326,lni326/industrial_07.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni326\industrial_07.pdf,6.0,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni165/507,lni165,lni165/507.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni165\507.pdf,7.0,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 1}"
lni67/GI-Proceedings.67-43,lni67,lni67/GI-Proceedings.67-43.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni67\GI-Proceedings.67-43.pdf,0.0,{}
lni51/GI-Proceedings.51-108,lni51,lni51/GI-Proceedings.51-108.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni51\GI-Proceedings.51-108.pdf,14.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni123/136,lni123,lni123/136.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni123\136.pdf,3.0,"{""artifact_vocab"": 2, ""prog_lang"": 1}"
lni171/13,lni171,lni171/13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni171\13.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni337/02_05_13_Kruse,lni337,lni337/02_05_13_Kruse.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\02_05_13_Kruse.pdf,2.0,"{""artifact_vocab"": 2}"
lni159/242,lni159,lni159/242.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni159\242.pdf,1.0,"{""artifact_vocab"": 1}"
lni145/gi-proc-145-015,lni145,lni145/gi-proc-145-015.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni145\gi-proc-145-015.pdf,1.0,"{""artifact_vocab"": 1}"
lni75/GI-Proceedings.75-10,lni75,lni75/GI-Proceedings.75-10.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni75\GI-Proceedings.75-10.pdf,12.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni31/GI-Proceedings.31-10,lni31,lni31/GI-Proceedings.31-10.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni31\GI-Proceedings.31-10.pdf,9.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 1}"
lni28/GI-Proceedings.28-13,lni28,lni28/GI-Proceedings.28-13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni28\GI-Proceedings.28-13.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni366/Kadi_et_al,lni366,lni366/Kadi_et_al.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni366\Kadi_et_al.pdf,11.0,"{""availability"": 2, ""artifact_vocab"": 3}"
lni373/B2-1,lni373,lni373/B2-1.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni373\B2-1.pdf,11.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni154/cd-1450,lni154,lni154/cd-1450.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-1450.pdf,8.0,"{""source_vocab"": 3, ""artifact_vocab"": 2}"
lni133/81,lni133,lni133/81.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni133\81.pdf,5.0,"{""source_vocab"": 2, ""artifact_vocab"": 1}"
lni221/160,lni221,lni221/160.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni221\160.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni220/1821,lni220,lni220/1821.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\1821.pdf,2.0,"{""artifact_vocab"": 2}"
lni279/B1-65,lni279,lni279/B1-65.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni279\B1-65.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni352/Neuroth_et_al_Nachhaltiges_Forschungsdatenmanagement,lni352,lni352/Neuroth_et_al_Nachhaltiges_Forschungsdatenmanagement.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni352\Neuroth_et_al_Nachhaltiges_Forschungsdatenmanagement.pdf,7.0,"{""source_vocab"": 3, ""artifact_vocab"": 1}"
lni337/06_01_06_Ahmad,lni337,lni337/06_01_06_Ahmad.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\06_01_06_Ahmad.pdf,15.0,"{""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni93/GI-Proceedings-93-4,lni93,lni93/GI-Proceedings-93-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni93\GI-Proceedings-93-4.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni133/19,lni133,lni133/19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni133\19.pdf,6.0,"{""availability"": 1, ""artifact_vocab"": 2}"
lni216/237,lni216,lni216/237.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni216\237.pdf,12.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni194/171,lni194,lni194/171.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni194\171.pdf,1.0,"{""artifact_vocab"": 1}"
lni51/GI-Proceedings.51-116,lni51,lni51/GI-Proceedings.51-116.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni51\GI-Proceedings.51-116.pdf,3.0,"{""artifact_vocab"": 3}"
lni175/229,lni175,lni175/229.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni175\229.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni154/395,lni154,lni154/395.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\395.pdf,1.0,"{""artifact_vocab"": 1}"
lni227/113,lni227,lni227/113.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni227\113.pdf,0.0,{}
lni220/678,lni220,lni220/678.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\678.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni182/283,lni182,lni182/283.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni182\283.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 3}"
lni175/221,lni175,lni175/221.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni175\221.pdf,1.0,"{""artifact_vocab"": 1}"
lni68/GI-Proceedings.68-36,lni68,lni68/GI-Proceedings.68-36.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni68\GI-Proceedings.68-36.pdf,3.0,"{""artifact_vocab"": 3}"
lni226/185,lni226,lni226/185.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni226\185.pdf,13.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3}"
lni51/GI-Proceedings.51-34,lni51,lni51/GI-Proceedings.51-34.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni51\GI-Proceedings.51-34.pdf,6.0,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni306/BIOSIG_2020_paper_1_update,lni306,lni306/BIOSIG_2020_paper_1_update.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni306\BIOSIG_2020_paper_1_update.pdf,22.0,"{""repo_url"": 1, ""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni112/323,lni112,lni112/323.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni112\323.pdf,0.0,{}
Modellierung_2022_WS/paper22-AuthorAgreement,Modellierung_2022_WS,Modellierung_2022_WS/paper22-AuthorAgreement.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\Modellierung_2022_WS\paper22-AuthorAgreement.pdf,12.0,"{""availability"": 1, ""license"": 2, ""artifact_vocab"": 2}"
lni44/GI-Proceedings.44.innen-19,lni44,lni44/GI-Proceedings.44.innen-19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni44\GI-Proceedings.44.innen-19.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni89/GI-Proceedings-89-13,lni89,lni89/GI-Proceedings-89-13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni89\GI-Proceedings-89-13.pdf,9.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni7/06,lni7,lni7/06.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni7\06.pdf,11.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni49/GI.Proceedings.49-4,lni49,lni49/GI.Proceedings.49-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni49\GI.Proceedings.49-4.pdf,0.0,{}
lni154/195,lni154,lni154/195.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\195.pdf,0.0,{}
lni284/proceedings_09,lni284,lni284/proceedings_09.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni284\proceedings_09.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni159/243,lni159,lni159/243.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni159\243.pdf,1.0,"{""artifact_vocab"": 1}"
lni215/23,lni215,lni215/23.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni215\23.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni118/243,lni118,lni118/243.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni118\243.pdf,1.0,"{""artifact_vocab"": 1}"
lni21/GI-Proceedings.21-15,lni21,lni21/GI-Proceedings.21-15.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni21\GI-Proceedings.21-15.pdf,12.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni94/GI-Proceedings-94-3,lni94,lni94/GI-Proceedings-94-3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni94\GI-Proceedings-94-3.pdf,8.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni176/150,lni176,lni176/150.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni176\150.pdf,5.0,"{""availability"": 1, ""artifact_vocab"": 1}"
lni366/Dorau_et_al,lni366,lni366/Dorau_et_al.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni366\Dorau_et_al.pdf,10.0,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni24/GI-Proceedings.24-4,lni24,lni24/GI-Proceedings.24-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni24\GI-Proceedings.24-4.pdf,14.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni220/2868,lni220,lni220/2868.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\2868.pdf,7.0,"{""source_vocab"": 3, ""artifact_vocab"": 1}"
lni83/lni-p-83-komplett,lni83,lni83/lni-p-83-komplett.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni83\lni-p-83-komplett.pdf,21.0,"{""availability"": 2, ""license"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
Modellierung_2022_WS/paper9-AuthorAgreement,Modellierung_2022_WS,Modellierung_2022_WS/paper9-AuthorAgreement.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\Modellierung_2022_WS\paper9-AuthorAgreement.pdf,12.0,"{""availability"": 1, ""license"": 2, ""artifact_vocab"": 2}"
lni307/C25-4,lni307,lni307/C25-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni307\C25-4.pdf,8.0,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 2}"
lni35/GI-Proceedings.35-51,lni35,lni35/GI-Proceedings.35-51.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni35\GI-Proceedings.35-51.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni154/cd-0704,lni154,lni154/cd-0704.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-0704.pdf,20.0,"{""repo_url"": 1, ""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni19/GI-Proceedings.19-94,lni19,lni19/GI-Proceedings.19-94.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni19\GI-Proceedings.19-94.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni89/GI-Proceedings-89-12,lni89,lni89/GI-Proceedings-89-12.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni89\GI-Proceedings-89-12.pdf,13.0,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni313/C4-2,lni313,lni313/C4-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni313\C4-2.pdf,0.0,{}
lni301/C1-3,lni301,lni301/C1-3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni301\C1-3.pdf,5.0,"{""source_vocab"": 2, ""artifact_vocab"": 1}"
lni356/LNI-Cover-DELFI24,lni356,lni356/LNI-Cover-DELFI24.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni356\LNI-Cover-DELFI24.pdf,1.0,"{""artifact_vocab"": 1}"
lni117/135,lni117,lni117/135.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni117\135.pdf,3.0,"{""artifact_vocab"": 3}"
lni314/B1-2,lni314,lni314/B1-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni314\B1-2.pdf,0.0,{}
lni290/G1-1,lni290,lni290/G1-1.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni290\G1-1.pdf,1.0,"{""artifact_vocab"": 1}"
lni50/GI-Proceedings.50-24,lni50,lni50/GI-Proceedings.50-24.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni50\GI-Proceedings.50-24.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 3}"
lni154/439,lni154,lni154/439.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\439.pdf,0.0,{}
lni85/GI-Proceedings-85-25,lni85,lni85/GI-Proceedings-85-25.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni85\GI-Proceedings-85-25.pdf,8.0,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 2}"
lni128/533,lni128,lni128/533.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni128\533.pdf,8.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni154/cd-1582,lni154,lni154/cd-1582.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-1582.pdf,5.0,"{""source_vocab"": 2, ""artifact_vocab"": 1}"
lni314/L1-3,lni314,lni314/L1-3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni314\L1-3.pdf,1.0,"{""artifact_vocab"": 1}"
lni337/02_01_05_Putzke,lni337,lni337/02_01_05_Putzke.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\02_01_05_Putzke.pdf,3.0,"{""artifact_vocab"": 3}"
lni170/253,lni170,lni170/253.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni170\253.pdf,8.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni142/gi-proc-142-034,lni142,lni142/gi-proc-142-034.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni142\gi-proc-142-034.pdf,0.0,{}
lni62/GI-Proceedings.62-41,lni62,lni62/GI-Proceedings.62-41.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni62\GI-Proceedings.62-41.pdf,4.0,"{""artifact_vocab"": 3, ""prog_lang"": 1}"
lni175/497,lni175,lni175/497.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni175\497.pdf,15.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni314/R1-9,lni314,lni314/R1-9.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni314\R1-9.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni322/DELFI_2022_043,lni322,lni322/DELFI_2022_043.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni322\DELFI_2022_043.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni220/30,lni220,lni220/30.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\30.pdf,6.0,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni314/D1-2,lni314,lni314/D1-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni314\D1-2.pdf,24.0,"{""repo_url"": 1, ""availability"": 2, ""license"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni297/DELFI2019_300_Quantitative_Methodenkompetenzen_im_Praxissemester_in_Lehramtsstudiengaengen,lni297,lni297/DELFI2019_300_Quantitative_Methodenkompetenzen_im_Praxissemester_in_Lehramtsstudiengaengen.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni297\DELFI2019_300_Quantitative_Methodenkompetenzen_im_Praxissemester_in_Lehramtsstudiengaengen.pdf,1.0,"{""artifact_vocab"": 1}"
lni73/GI-Proceedings.73-15,lni73,lni73/GI-Proceedings.73-15.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni73\GI-Proceedings.73-15.pdf,9.0,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 1, ""prog_lang"": 2}"
lni155/gi-proc-155-012,lni155,lni155/gi-proc-155-012.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni155\gi-proc-155-012.pdf,8.0,"{""availability"": 1, ""source_vocab"": 2}"
lni35/GI-Proceedings.35-74,lni35,lni35/GI-Proceedings.35-74.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni35\GI-Proceedings.35-74.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 3}"
lni172/37,lni172,lni172/37.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni172\37.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni214/19,lni214,lni214/19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni214\19.pdf,0.0,{}
lni337/02_03_09_Siebel,lni337,lni337/02_03_09_Siebel.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\02_03_09_Siebel.pdf,17.0,"{""repo_url"": 1, ""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni19/GI-Proceedings.19-28,lni19,lni19/GI-Proceedings.19-28.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni19\GI-Proceedings.19-28.pdf,1.0,"{""prog_lang"": 1}"
lni192/279,lni192,lni192/279.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni192\279.pdf,3.0,"{""artifact_vocab"": 3}"
lni358/GIL2025_Proceedings_final_01,lni358,lni358/GIL2025_Proceedings_final_01.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni358\GIL2025_Proceedings_final_01.pdf,33.0,"{""repo_url"": 2, ""availability"": 2, ""license"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni125/13,lni125,lni125/13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni125\13.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni26/GI-Proceedings.26-34,lni26,lni26/GI-Proceedings.26-34.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni26\GI-Proceedings.26-34.pdf,20.0,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
Modellierung_2022_WS/paper26-AuthorAgreement,Modellierung_2022_WS,Modellierung_2022_WS/paper26-AuthorAgreement.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\Modellierung_2022_WS\paper26-AuthorAgreement.pdf,0.0,{}
